geo_code,naptan_sto,easting,northing,district,line
E01008109,370023286,435004,385703,Sheffield District,43
E01007371,370050235,445700,404265,Barnsley District,X19
E01007371,370055091,445539,404255,Barnsley District,X19
E01008098,370023211,437998,385141,Sheffield District,50
E01008098,370023216,437713,385439,Sheffield District,7a
E01007606,370040319,462656,399853,Doncaster District,58f
E01007606,370040390,462389,400046,Doncaster District,58f
E01007606,370045327,462574,399894,Doncaster District,58f
E01007606,370045465,462342,400065,Doncaster District,58f
E01007626,370045509,464443,410834,Doncaster District,N2
E01007332,370055185,441176,409505,Barnsley District,28c
E01007332,370055200,441300,409287,Barnsley District,28c
E01007332,370055222,441321,409006,Barnsley District,28c
E01007332,370055228,441264,409361,Barnsley District,28c
E01007332,370055804,440879,408886,Barnsley District,28c
E01007713,370030306,444094,390629,Rotherham District,29a
E01007943,370023314,435147,390820,Sheffield District,83a
E01007943,370023316,435399,390774,Sheffield District,83a
E01007943,370023630,435625,390701,Sheffield District,83a
E01007646,370040979,458513,403863,Doncaster District,87a
E01007646,370040980,458522,403892,Doncaster District,87b
E01007646,370045383,458683,404038,Doncaster District,87a
E01008082,370022050,435233,380826,Sheffield District,44
E01007532,370045170,457277,402803,Doncaster District,414
E01007532,370045171,457191,402484,Doncaster District,414
E01007532,370045584,457157,402473,Doncaster District,415
E01007532,370045585,457201,402687,Doncaster District,415
E01007867,370020778,433030,386702,Sheffield District,120
E01007584,370040990,456094,404326,Doncaster District,working
E01007864,370020589,433506,385876,Sheffield District,83a
E01007864,370020591,433761,385964,Sheffield District,83a
E01007864,370023529,433819,386012,Sheffield District,83a
E01033268,370022788,435694,387357,Sheffield District,74a
E01033268,370022815,435737,387658,Sheffield District,X78
E01033268,370022817,435805,387471,Sheffield District,50a
E01033268,370023089,435709,386827,Sheffield District,50
E01033268,370023152,436240,386484,Sheffield District,7
E01033268,370023628,435782,387480,Sheffield District,7a
E01033268,370023705,436094,386496,Sheffield District,80a
E01033268,370027199,435706,386939,Sheffield District,272
E01033268,370027436,435617,387143,Sheffield District,1
E01033268,370027599,435616,387209,Sheffield District,788
E01033268,370070005,435769,387183,Sheffield District,18
E01007926,370021750,430678,382343,Sheffield District,65a
E01007926,370021752,430539,382232,Sheffield District,65a
E01007926,370021755,430402,382179,Sheffield District,65a
E01007491,370040102,456037,412990,Doncaster District,409
E01007491,370041252,455739,412795,Doncaster District,619
E01007491,370045495,455850,412855,Doncaster District,619
E01007948,370020886,436681,391132,Sheffield District,88
E01007948,370020887,436692,391180,Sheffield District,701
E01007948,370021049,436521,390909,Sheffield District,701
E01007927,370021341,431908,383638,Sheffield District,65a
E01007769,370031028,443195,393539,Rotherham District,22x
E01007863,370020585,433312,385808,Sheffield District,65a
E01007863,370020590,433582,385911,Sheffield District,83a
E01007600,370045298,464957,401246,Doncaster District,N1
E01007600,370045299,464871,401240,Doncaster District,N2
E01007600,370045564,465103,400979,Doncaster District,N1
E01007600,370045565,465102,400964,Doncaster District,N2
E01007382,370051088,431936,405768,Barnsley District,422
E01007382,370051158,431943,405758,Barnsley District,422
E01007382,370055041,431836,405716,Barnsley District,422
E01007382,370055059,431824,405691,Barnsley District,422
E01007382,370055206,431621,405602,Barnsley District,422
E01007318,370055054,436105,405701,Barnsley District,219
E01007831,370021440,434689,382625,Sheffield District,43
E01007831,370021441,434711,382672,Sheffield District,44
E01007831,370021442,434768,382699,Sheffield District,43
E01007831,370021443,434827,382874,Sheffield District,44
E01007831,370021444,434857,382943,Sheffield District,43
E01007831,370021822,434840,383058,Sheffield District,44
E01008105,370023591,434929,385907,Sheffield District,798
E01008105,370023852,434884,385967,Sheffield District,798
E01032550,370050819,435048,407270,Barnsley District,57
E01007596,370045486,462928,399577,Doncaster District,455
E01007594,370040303,464195,397240,Doncaster District,523
E01007594,370040306,463884,398202,Doncaster District,N6
E01007594,370041027,464551,396055,Doncaster District,523
E01007594,370045307,464408,396600,Doncaster District,523
E01007594,370045663,464063,397644,Doncaster District,523
E01007594,370046331,463872,398197,Doncaster District,523
E01008027,370021702,443643,380944,Sheffield District,138
E01007609,370040280,465013,394409,Doncaster District,N6
E01007609,370040282,464572,396032,Doncaster District,N6
E01007609,370040283,464416,396621,Doncaster District,N6
E01007609,370040284,464809,395201,Doncaster District,N6
E01007609,370040285,464780,395236,Doncaster District,523
E01007609,370040286,464715,395530,Doncaster District,N6
E01007609,370040302,464244,397170,Doncaster District,N6
E01007609,370041022,464714,395463,Doncaster District,523
E01007677,370030480,443088,391980,Rotherham District,29a
E01007677,370030482,443062,392284,Rotherham District,29a
E01007471,370040848,454243,408622,Doncaster District,450
E01007471,370045097,454081,408373,Doncaster District,450
E01007530,370045173,457065,402189,Doncaster District,414
E01007530,370045439,457117,402202,Doncaster District,415
E01008047,370020587,433302,385784,Sheffield District,788
E01007995,370023754,433182,389702,Sheffield District,780
E01007504,370040844,454513,408966,Doncaster District,451a
E01007504,370045099,454718,409256,Doncaster District,451a
E01007504,370045536,454259,408646,Doncaster District,451a
E01007504,370045537,454137,408385,Doncaster District,451a
E01007936,370020621,432833,385415,Sheffield District,6
E01007936,370020623,432815,385144,Sheffield District,88
E01007936,370020625,432818,385015,Sheffield District,65
E01008104,370023462,434284,386282,Sheffield District,88
E01008104,370023463,434007,386111,Sheffield District,83a
E01008104,370023464,434081,386171,Sheffield District,83
E01007714,370030467,443132,392854,Rotherham District,29a
E01007714,370030490,442991,392804,Rotherham District,29a
E01007714,370030835,443162,392591,Rotherham District,29a
E01007714,370031026,443213,393952,Rotherham District,208
E01007714,370031027,443184,393853,Rotherham District,208
E01007714,370031029,443153,393588,Rotherham District,208
E01007714,370035321,443234,392985,Rotherham District,X10
E01007714,370035761,442782,392837,Rotherham District,674
E01007714,370036082,442757,392877,Rotherham District,74a
E01007714,370036109,443086,392653,Rotherham District,29a
E01007714,370070004,442826,393165,Rotherham District,29
E01007408,370055011,433336,407081,Barnsley District,95a
E01007331,370055044,439586,410591,Barnsley District,28c
E01007331,370055050,439519,410518,Barnsley District,27b
E01007331,370055904,439718,410664,Barnsley District,28c
E01007535,370040681,456613,401654,Doncaster District,working
E01008019,370021627,444312,381387,Sheffield District,26a
E01008019,370021628,444065,381382,Sheffield District,74
E01008019,370021658,443826,381393,Sheffield District,74
E01008019,370021660,443683,381295,Sheffield District,252
E01007942,370020178,436247,389926,Sheffield District,2
E01007942,370021027,436444,390114,Sheffield District,2
E01007942,370021044,436518,390389,Sheffield District,2
E01007942,370021045,436531,390550,Sheffield District,1
E01007942,370021046,436509,390592,Sheffield District,2
E01007942,370023560,436533,390327,Sheffield District,2
E01007637,370040588,468814,413698,Doncaster District,N2
E01007637,370045289,469027,413942,Doncaster District,N2
E01007516,370041120,455947,404487,Doncaster District,54
E01007516,370045617,455686,404680,Doncaster District,449
E01007516,370045620,455681,404683,Doncaster District,449
E01007414,370055058,435643,405716,Barnsley District,219a
E01007489,370040089,455758,413951,Doncaster District,409
E01007489,370040093,456261,413613,Doncaster District,619
E01007489,370040094,456635,413652,Doncaster District,619
E01007489,370045250,455414,413873,Doncaster District,619
E01007489,370045496,456123,413737,Doncaster District,408
E01007489,370045497,456144,413714,Doncaster District,409
E01007603,370040385,462569,401819,Doncaster District,482
E01033270,370022809,435912,388050,Sheffield District,29
E01033270,370022846,435851,387962,Sheffield District,65
E01033270,370026733,435798,387862,Sheffield District,75
E01033270,370027298,435689,387895,Sheffield District,83a
E01033270,370027302,435575,388078,Sheffield District,83a
E01007645,370040949,457662,403146,Doncaster District,57a
E01007645,370040952,457509,403082,Doncaster District,57a
E01007645,370041216,458003,403096,Doncaster District,56
E01007645,370041244,457522,403128,Doncaster District,87b
E01007645,370045027,457985,403132,Doncaster District,451a
E01007645,370046368,457494,403083,Doncaster District,working
E01007645,370046642,457683,403151,Doncaster District,working
E01007645,370046759,457920,403324,Doncaster District,87a
E01007747,370035198,448801,382957,Rotherham District,29a
E01007747,370035231,448387,382931,Rotherham District,29a
E01007747,370035232,448384,382914,Rotherham District,26a
E01008050,370020622,432837,385294,Sheffield District,88
E01008050,370020624,432827,385056,Sheffield District,65
E01008050,370020629,432864,385478,Sheffield District,786
E01007986,370021823,434839,383180,Sheffield District,44
E01007986,370021824,434806,383283,Sheffield District,X17
E01007334,370050818,435027,407138,Barnsley District,59a
E01007852,370070009,439100,391254,Sheffield District,608
E01007978,370022537,435027,384803,Sheffield District,25
E01007978,370023299,435172,385022,Sheffield District,25
E01007346,370055009,438568,408976,Barnsley District,27b
E01007346,370055069,438591,409038,Barnsley District,27b
E01007528,370040398,461001,402053,Doncaster District,490
E01007528,370040400,461248,401869,Doncaster District,490
E01007474,370045245,454142,409846,Doncaster District,451a
E01007474,370045494,454346,409930,Doncaster District,451a
E01007911,370022515,441245,386358,Sheffield District,52
E01007467,370045334,453391,407798,Doncaster District,450
E01007467,370045533,453589,407495,Doncaster District,451a
E01008012,370023046,437993,385171,Sheffield District,718
E01008012,370023215,437786,385382,Sheffield District,10
E01008012,370023218,437588,385592,Sheffield District,7
E01007752,370035224,449650,382963,Rotherham District,26a
E01007496,370045431,456057,401222,Doncaster District,working
E01007496,370045606,455758,401115,Doncaster District,working
E01007749,370030963,449350,383015,Rotherham District,29a
E01007749,370030984,448987,382983,Rotherham District,29a
E01007749,370035227,449650,382975,Rotherham District,29a
E01007490,370040088,455420,413861,Doncaster District,409
E01007322,370050508,435839,405704,Barnsley District,219a
E01007322,370050509,435980,405718,Barnsley District,219a
E01007322,370050789,436185,406525,Barnsley District,32
E01007322,370050790,436268,405708,Barnsley District,219a
E01007322,370050791,436402,405691,Barnsley District,222
E01007322,370050804,436959,405605,Barnsley District,222
E01007322,370050805,437021,405619,Barnsley District,222
E01007322,370055004,435990,406403,Barnsley District,32
E01033266,370020360,434708,387146,Sheffield District,781
E01033266,370020361,434744,387171,Sheffield District,30a
E01033266,370020378,434512,387146,Sheffield District,779
E01033266,370023677,434586,387155,Sheffield District,30a
E01008061,370020899,436309,391634,Sheffield District,701
E01007345,370055065,438909,409271,Barnsley District,27b
E01007345,370055070,438848,409259,Barnsley District,27b
E01007512,370045123,455176,405211,Doncaster District,203
E01007512,370045125,455165,405297,Doncaster District,N4
E01007512,370045126,455283,405118,Doncaster District,N4
E01007512,370046219,455376,404932,Doncaster District,203
E01007654,370040986,458751,404107,Doncaster District,483
E01008097,370023219,437414,385752,Sheffield District,120
E01007339,370050507,435702,405723,Barnsley District,219a
E01007339,370050513,435447,405765,Barnsley District,222
E01007339,370055029,435239,405839,Barnsley District,222
E01007336,370050048,434315,406761,Barnsley District,93
E01007336,370050532,434757,406846,Barnsley District,57
E01007336,370050533,434729,406805,Barnsley District,59a
E01007336,370050534,434534,406553,Barnsley District,34
E01007336,370055974,434743,406466,Barnsley District,22x
E01007336,370070020,434685,406516,Barnsley District,7
E01007494,370045430,456370,401407,Doncaster District,221
